"CEPSA Horario Especial 1,081 e","CEPSA Horario Especial 1,081 e",-4.16816,39.03250,,,,
"CEPSA L-D: 06:00-22:00 1,069 e","CEPSA L-D: 06:00-22:00 1,069 e",-6.68539,39.11567,,,,
"CEPSA Calle De Los Mártires","CEPSA Calle De Los Mártires",-2.17112,39.21231,,,,
"CEPSA Horario Especial 1,098 e","CEPSA Horario Especial 1,098 e",-1.86544,39.43989,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-2.67169,39.44294,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-6.38383,39.45382,,,,
"CEPSA L-D: 08:00-22:30 1,081 e","CEPSA L-D: 08:00-22:30 1,081 e",-4.40833,39.46031,,,,
"CEPSA L-D: 24H 1,091 e","CEPSA L-D: 24H 1,091 e",-1.75364,39.51708,,,,
"CEPSA L: 07:00-22:00 1,073 e","CEPSA L: 07:00-22:00 1,073 e",-6.41175,39.54683,,,,
"CEPSA Horario Especial 1,073 e","CEPSA Horario Especial 1,073 e",-6.76403,39.61669,,,,
"CEPSA L: 07:00-22:00 1,091 e","CEPSA L: 07:00-22:00 1,091 e",-3.88639,39.65083,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",-3.13433,39.72341,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",-3.13281,39.72425,,,,
"CEPSA L-D: 08:00-22:00 1,076 e","CEPSA L-D: 08:00-22:00 1,076 e",-6.01200,39.77150,,,,
"CEPSA Horario Especial 1,086 e","CEPSA Horario Especial 1,086 e",-3.94222,39.79414,,,,
"CEPSA L: 07:00-21:00 1,100 e","CEPSA L: 07:00-21:00 1,100 e",-4.68178,39.90878,,,,
"CEPSA L-D: 07:00-23:00 1,082 e","CEPSA L-D: 07:00-23:00 1,082 e",-5.18391,39.92047,,,,
"CEPSA L-D: 07:00-14:00 y 16:00-21:00 1,123 e","CEPSA L-D: 07:00-14:00 y 16:00-21:00 1,123 e",-4.90986,39.92383,,,,
"CEPSA L-D: 07:00-21:00 1,062 e","CEPSA L-D: 07:00-21:00 1,062 e",3.84356,40.00139,,,,
"CEPSA L-D: 08:00-23:59 1,065 e","CEPSA L-D: 08:00-23:59 1,065 e",-0.69678,40.01636,,,,
"CEPSA L-D: 06:00-22:00 1,065 e","CEPSA L-D: 06:00-22:00 1,065 e",-0.69631,40.01653,,,,
"CEPSA L-D: 24H 1,074 e","CEPSA L-D: 24H 1,074 e",-6.09183,40.03644,,,,
"CEPSA L-D: 06:00-22:00 1,067 e","CEPSA L-D: 06:00-22:00 1,067 e",-5.74467,40.05108,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.13499,40.06761,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.20081,40.08453,,,,
"CEPSA L-D: 24H 1,062 e","CEPSA L-D: 24H 1,062 e",-5.91703,40.26507,,,,
"CEPSA L-D: 07:00-23:00 1,089 e","CEPSA L-D: 07:00-23:00 1,089 e",-4.19806,40.32217,,,,
"CEPSA L-D: 07:00-23:00 1,058 e","CEPSA L-D: 07:00-23:00 1,058 e",-5.84903,40.34080,,,,
"CEPSA L-D: 08:00-20:00 1,081 e","CEPSA L-D: 08:00-20:00 1,081 e",-2.64644,40.34169,,,,
"CEPSA L-D: 07:00-22:00 1,074 e","CEPSA L-D: 07:00-22:00 1,074 e",-2.89153,40.34586,,,,
"CEPSA L: 07:00-21:00 1,081 e","CEPSA L: 07:00-21:00 1,081 e",-2.39503,40.36128,,,,
"CEPSA Horario Especial 1,066 e","CEPSA Horario Especial 1,066 e",-1.44058,40.41288,,,,
"CEPSA L-D: 08:00-22:00 1,084 e","CEPSA L-D: 08:00-22:00 1,084 e",-0.25144,40.43202,,,,
"CEPSA Horario Especial 1,064 e","CEPSA Horario Especial 1,064 e",-0.84886,40.43808,,,,
"CEPSA L-D: 07:00-22:30 1,068 e","CEPSA L-D: 07:00-22:30 1,068 e",-4.46778,40.45178,,,,
"CEPSA L-D: 24H 1,080 e","CEPSA L-D: 24H 1,080 e",0.46514,40.46889,,,,
"CEPSA L: 08:00-22:00 1,054 e","CEPSA L: 08:00-22:00 1,054 e",-5.91881,40.57950,,,,
"CEPSA L-D: 24H 1,058 e","CEPSA L-D: 24H 1,058 e",-5.62264,40.66055,,,,
"Elf (Montejo - Salamanca) CRX","Elf (Montejo - Salamanca) CRX",-5.61752,40.66830,,,,
"CEPSA L-D: 24H 1,088 e","CEPSA L-D: 24H 1,088 e",-3.90214,40.68853,,,,
"CEPSA Horario Especial 1,084 e","CEPSA Horario Especial 1,084 e",-1.63900,40.78392,,,,
"CEPSA L: 07:30-22:30 1,062 e","CEPSA L: 07:30-22:30 1,062 e",-6.24989,40.78917,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-6.19132,40.80653,,,,
"CEPSA L-D: 05:30-22:00 1,091 e","CEPSA L-D: 05:30-22:00 1,091 e",-3.76064,40.81427,,,,
"CEPSA L-D: 07:00-23:00 1,084 e","CEPSA L-D: 07:00-23:00 1,084 e",-1.88306,40.84444,,,,
"CEPSA Horario Especial 1,084 e","CEPSA Horario Especial 1,084 e",-1.88275,40.84469,,,,
"CEPSA L: 07:00-23:00 1,075 e","CEPSA L: 07:00-23:00 1,075 e",-3.87623,40.90715,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-4.10860,40.93294,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-4.11123,40.93777,,,,
"CEPSA L-D: 07:00-21:00 1,061 e","CEPSA L-D: 07:00-21:00 1,061 e",-0.23044,40.94664,,,,
"CEPSA EE.SS. SA. L-D: 24H 1,072 e","CEPSA EE.SS. SA. L-D: 24H 1,072 e",-4.61408,40.95067,,,,
"CEPSA EE.SS. SA. L-D: 24H 1,072 e","CEPSA EE.SS. SA. L-D: 24H 1,072 e",-4.61456,40.95511,,,,
"CEPSA L-D: 07:00-22:00 1,057 e","CEPSA L-D: 07:00-22:00 1,057 e",-6.43292,41.01283,,,,
"CEPSA L-D: 06:00-22:45 1,068 e","CEPSA L-D: 06:00-22:45 1,068 e",-0.13006,41.04397,,,,
"CEPSA L: 07:00-22:00 1,053 e","CEPSA L: 07:00-22:00 1,053 e",-6.00278,41.08822,,,,
"CEPSA Horario Especial 1,063 e","CEPSA Horario Especial 1,063 e",-0.51058,41.12836,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-2.26019,41.22394,,,,
"CEPSA L-D: 06:00-22:00 1,053 e","CEPSA L-D: 06:00-22:00 1,053 e",-0.04375,41.23594,,,,
"CEPSA Horario Especial 1,061 e","CEPSA Horario Especial 1,061 e",-0.86900,41.25911,,,,
"CEPSA L-D: 06:00-22:00 1,059 e","CEPSA L-D: 06:00-22:00 1,059 e",-0.49328,41.30025,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-2.00272,41.31161,,,,
"CEPSA L-D: 24H 1,071 e","CEPSA L-D: 24H 1,071 e",-2.00132,41.31261,,,,
"CEPSA L: 08:00-21:00 1,070 e","CEPSA L: 08:00-21:00 1,070 e",-6.38431,41.31697,,,,
"CEPSA L-D: 07:00-23:00 1,065 e","CEPSA L-D: 07:00-23:00 1,065 e",-1.21964,41.33564,,,,
"CEPSA L-S: 08:00-13:30 y 15:00-20:00 1,067 e","CEPSA L-S: 08:00-13:30 y 15:00-20:00 1,067 e",-1.03897,41.35047,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-1.62025,41.35550,,,,
"CEPSA Horario Especial 1,064 e","CEPSA Horario Especial 1,064 e",-5.77061,41.47498,,,,
"CEPSA L-D: 06:00-22:00 1,053 e","CEPSA L-D: 06:00-22:00 1,053 e",-1.37936,41.48306,,,,
"CEPSA L-D: 06:00-22:00 1,074 e","CEPSA L-D: 06:00-22:00 1,074 e",-5.53522,41.51697,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-5.75528,41.52106,,,,
"CEPSA-ELF L-D: 06:00-00:00 1,068 e","CEPSA-ELF L-D: 06:00-00:00 1,068 e",-5.39850,41.52682,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-1.61806,41.53194,,,,
"CEPSA L-D: 24H 1,106 e","CEPSA L-D: 24H 1,106 e",1.83881,41.69383,,,,
"CEPSA L-D: 06:00-22:00 1,106 e","CEPSA L-D: 06:00-22:00 1,106 e",1.83964,41.69419,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-2.77542,41.70800,,,,
"CEPSA L-D: 07:00-22:00 1,076 e","CEPSA L-D: 07:00-22:00 1,076 e",1.09413,41.78172,,,,
"CEPSA L-D: 07:00-22:00 1,076 e","CEPSA L-D: 07:00-22:00 1,076 e",1.09453,41.78199,,,,
"CEPSA L-D: 06:00-23:00 1,049 e","CEPSA L-D: 06:00-23:00 1,049 e",-4.93919,41.78475,,,,
"CEPSA L-D: 07:00-23:00 1,064 e","CEPSA L-D: 07:00-23:00 1,064 e",-6.34842,41.78506,,,,
"CEPSA L-D: 07:00-23:00 1,103 e","CEPSA L-D: 07:00-23:00 1,103 e",3.04689,41.79155,,,,
"CEPSA L-D: 24H 0,998 e","CEPSA L-D: 24H 0,998 e",-0.44006,41.80419,,,,
"CEPSA Horario Especial 1,051 e","CEPSA Horario Especial 1,051 e",-0.77508,41.81950,,,,
"CEPSA L-D: 08:00-22:30 1,083 e","CEPSA L-D: 08:00-22:30 1,083 e",-5.95047,41.82100,,,,
"CEPSA L: 07:00-22:00 1,102 e","CEPSA L: 07:00-22:00 1,102 e",3.17269,41.90875,,,,
"CEPSA Horario Especial 1,059 e","CEPSA Horario Especial 1,059 e",-4.77756,41.91669,,,,
"CEPSA L-D: 07:00-23:00 1,071 e","CEPSA L-D: 07:00-23:00 1,071 e",-2.87581,41.92878,,,,
"CEPSA L: 06:30-22:30 1,084 e","CEPSA L: 06:30-22:30 1,084 e",-8.74956,41.97253,,,,
"CEPSA L-D: 24H 1,084 e","CEPSA L-D: 24H 1,084 e",-8.75003,41.97283,,,,
"CEPSA L: 06:00-22:00 1,053 e","CEPSA L: 06:00-22:00 1,053 e",0.49008,41.97828,,,,
"CEPSA L-D: 07:00-23:00 1,076 e","CEPSA L-D: 07:00-23:00 1,076 e",-5.80428,42.00158,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-6.31692,42.02058,,,,
"CEPSA L-D: 24H 1,070 e","CEPSA L-D: 24H 1,070 e",-4.52839,42.02078,,,,
"CEPSA Horario Especial 1,063 e","CEPSA Horario Especial 1,063 e",-1.62011,42.06228,,,,
"CEPSA L-D: 07:00-23:00 1,065 e","CEPSA L-D: 07:00-23:00 1,065 e",-1.79675,42.07694,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-5.20672,42.09194,,,,
"CEPSA L-D: 06:00-22:00 1,076 e","CEPSA L-D: 06:00-22:00 1,076 e",2.22285,42.09672,,,,
"CEPSA L-D: 06:00-22:00 1,051 e","CEPSA L-D: 06:00-22:00 1,051 e",-1.14286,42.11839,,,,
"CEPSA L-D: 06:00-22:00 1,051 e","CEPSA L-D: 06:00-22:00 1,051 e",-1.14453,42.12681,,,,
"CEPSA L-D: 07:30-22:00 1,088 e","CEPSA L-D: 07:30-22:00 1,088 e",0.98842,42.13175,,,,
"CEPSA L-D: 07:00-23:00 1,067 e","CEPSA L-D: 07:00-23:00 1,067 e",-3.71681,42.13236,,,,
"CEPSA L-D: 00:00-01:00 y 07:00-23:59 1,067 e","CEPSA L-D: 00:00-01:00 y 07:00-23:59 1,067 e",-3.71581,42.13261,,,,
"CEPSA L-D: 24H 1,095 e","CEPSA L-D: 24H 1,095 e",-8.47640,42.14543,,,,
"CEPSA L: 07:30-21:00 1,090 e","CEPSA L: 07:30-21:00 1,090 e",1.32042,42.17272,,,,
"CEPSA L-D: 06:00-22:00 1,096 e","CEPSA L-D: 06:00-22:00 1,096 e",2.49944,42.18789,,,,
"CEPSA L-D: 07:00-23:00 1,075 e","CEPSA L-D: 07:00-23:00 1,075 e",-3.99914,42.21994,,,,
"CEPSA L-D: 06:00-22:00 1,077 e","CEPSA L-D: 06:00-22:00 1,077 e",0.96528,42.23831,,,,
"CEPSA L-D: 07:00-23:00 1,059 e","CEPSA L-D: 07:00-23:00 1,059 e",-5.40661,42.24661,,,,
"CEPSA L-D: 07:00-22:30 1,078 e","CEPSA L-D: 07:00-22:30 1,078 e",-7.83197,42.25814,,,,
"CEPSA L-D: 07:00-22:00 1,078 e","CEPSA L-D: 07:00-22:00 1,078 e",-7.83267,42.25894,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",0.74258,42.40428,,,,
"CEPSA L-D: 06:30-10:30 1,060 e","CEPSA L-D: 06:30-10:30 1,060 e",-7.07319,42.40822,,,,
"CEPSA L-D: 24H 1,060 e","CEPSA L-D: 24H 1,060 e",-6.97883,42.41544,,,,
"CEPSA L: 06:00-22:00 1,062 e","CEPSA L: 06:00-22:00 1,062 e",0.14102,42.41550,,,,
"CEPSA L-D: 06:00-22:00 1,072 e","CEPSA L-D: 06:00-22:00 1,072 e",-2.07686,42.41656,,,,
"CEPSA L-D: 24H 1,094 e","CEPSA L-D: 24H 1,094 e",2.86917,42.42768,,,,
"CEPSA L-D: 24H 1,074 e","CEPSA L-D: 24H 1,074 e",-0.39714,42.43478,,,,
"CEPSA L-D: 07:00-23:00 1,064 e","CEPSA L-D: 07:00-23:00 1,064 e",-4.01079,42.51211,,,,
"CEPSA L-D: 08:00-22:00 1,077 e","CEPSA L-D: 08:00-22:00 1,077 e",-7.49708,42.51767,,,,
"CEPSA L-D: 07:00-23:00 1,076 e","CEPSA L-D: 07:00-23:00 1,076 e",-0.78656,42.55661,,,,
"CEPSA L-D: 07:00-23:00 1,051 e","CEPSA L-D: 07:00-23:00 1,051 e",-3.71086,42.56919,,,,
"CEPSA L-D: 07:00-22:00 1,072 e","CEPSA L-D: 07:00-22:00 1,072 e",-2.03211,42.66611,,,,
"CEPSA L: 07:00-00:00 1,073 e","CEPSA L: 07:00-00:00 1,073 e",-8.24018,42.69607,,,,
"CEPSA L-D: 07:00-23:00 1,076 e","CEPSA L-D: 07:00-23:00 1,076 e",-7.76544,42.71239,,,,
"CEPSA L-D: 06:00-22:00 1,072 e","CEPSA L-D: 06:00-22:00 1,072 e",-0.52453,42.72306,,,,
"CEPSA L-D: 09:00-13:30 y 16:30-20:00 1,075 e","CEPSA L-D: 09:00-13:30 y 16:30-20:00 1,075 e",-0.74828,42.74083,,,,
"CEPSA Horario Especial 1,053 e","CEPSA Horario Especial 1,053 e",-5.92486,42.77778,,,,
"CEPSA L-D: 08:00-22:00 1,061 e","CEPSA L-D: 08:00-22:00 1,061 e",-5.50917,42.83144,,,,
"CEPSA Horario Especial 1,069 e","CEPSA Horario Especial 1,069 e",-8.51214,42.90181,,,,
"CEPSA L: 07:00-23:00 1,080 e","CEPSA L: 07:00-23:00 1,080 e",-8.00616,42.91222,,,,
"CEPSA L-D: 24H 1,066 e","CEPSA L-D: 24H 1,066 e",-4.96225,42.97394,,,,
"CEPSA Horario Especial 1,062 e","CEPSA Horario Especial 1,062 e",-1.35139,42.97489,,,,
"CEPSA Horario Especial 1,072 e","CEPSA Horario Especial 1,072 e",-1.63053,42.98333,,,,
"CEPSA L-D: 08:00-22:30 1,071 e","CEPSA L-D: 08:00-22:30 1,071 e",-7.23419,43.00114,,,,
"CEPSA L-D: 07:00-23:00 1,076 e","CEPSA L-D: 07:00-23:00 1,076 e",-8.43089,43.01064,,,,
"CEPSA L-D: 06:00-22:00 1,067 e","CEPSA L-D: 06:00-22:00 1,067 e",-2.96761,43.03189,,,,
"CEPSA L-D: 07:00-23:00 1,094 e","CEPSA L-D: 07:00-23:00 1,094 e",-8.01725,43.05061,,,,
"CEPSA L-D: 08:00-23:00 1,072 e","CEPSA L-D: 08:00-23:00 1,072 e",-7.29197,43.14953,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.66808,43.15256,,,,
"CEPSA L-D: 07:00-23:00 1,079 e","CEPSA L-D: 07:00-23:00 1,079 e",-7.96789,43.18125,,,,
"CEPSA L-D: 06:00-22:00 1,057 e","CEPSA L-D: 06:00-22:00 1,057 e",-3.12664,43.21236,,,,
"CEPSA L-D: 06:30-22:30 1,086 e","CEPSA L-D: 06:30-22:30 1,086 e",-6.49944,43.24308,,,,
"CEPSA L-D: 07:00-23:00 1,066 e","CEPSA L-D: 07:00-23:00 1,066 e",-7.85058,43.26078,,,,
"CEPSA L: 08:00-20:00 1,076 e","CEPSA L: 08:00-20:00 1,076 e",-1.50581,43.28958,,,,
"CEPSA L-D: 07:00-22:00 1,079 e","CEPSA L-D: 07:00-22:00 1,079 e",-6.38014,43.35594,,,,
"CEPSA L-D: 06:00-23:59 1,089 e","CEPSA L-D: 06:00-23:59 1,089 e",-6.69342,43.53519,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",-6.41221,43.54261,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-6.98248,43.54270,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",-6.98273,43.54336,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-8.04519,43.65333,,,,
